ano_lancamento,mes_seno,mes_cos,duracao,orcamento,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,log_receita
2014,-0.5000000000000004,0.8660254037844384,112,12670000.0,6.103689458689459,5.9,6.0375,5.9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.411762608235792
2015,0.8660254037844386,0.5000000000000001,89,9830000.0,5.956111111111111,6.041666666666667,5.9,5.9,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,9.700188885907865
2016,-0.4999999999999997,-0.8660254037844388,111,20000000.0,6.032305657305658,5.8999999999999995,5.958333333333333,5.8999999999999995,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.54192481427711
2014,-1.0,-1.8369701987210297e-16,83,50000000.0,6.026018518518518,5.9,5.9,5.9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,18.357653540653928
2016,0.49999999999999994,-0.8660254037844387,102,40000000.0,6.217178130511464,6.233333333333333,6.165,6.233333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.37241473094133
2019,1.0,6.123233995736766e-17,89,92400000.0,6.152777777777779,6.050000000000001,5.9,6.050000000000001,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,19.671287537441888
2012,-0.4999999999999997,-0.8660254037844388,106,18200000.0,5.988510101010102,5.9,5.9,5.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.390096125592105
2018,0.49999999999999994,0.8660254037844387,108,750000.0,5.983333333333334,5.9,5.9,5.9,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-inf
2015,-2.4492935982947064e-16,1.0,127,65000000.0,5.963095238095239,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18.24423734996192
2021,-2.4492935982947064e-16,1.0,108,118800000.0,6.051851851851852,6.35,5.9,6.35,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20.31921443178917
2017,-0.8660254037844384,-0.5000000000000004,95,21000000.0,6.087142857142857,5.9,5.9,5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.159150019882716
2011,-0.8660254037844386,0.5000000000000001,98,17000000.0,6.1883796296296305,5.9,6.2,5.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.71707991856742
2020,-0.8660254037844384,-0.5000000000000004,104,20451500.0,6.011538461538462,6.45,5.9,6.45,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.487560608125689
2020,0.49999999999999994,0.8660254037844387,120,123600000.0,6.148068783068784,5.233333333333333,5.925,5.233333333333333,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.116524455892037
2011,0.8660254037844386,0.5000000000000001,108,30000000.0,5.981296296296297,5.9,5.9,5.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.854139580344086
2018,-0.8660254037844384,-0.5000000000000004,107,6206068.0,6.103767056530215,6.06,5.9,6.06,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.860406324273718
2013,-0.8660254037844384,-0.5000000000000004,98,18000000.0,6.028981481481482,6.35,5.9,6.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13.46093032751957
2018,0.8660254037844387,-0.4999999999999998,96,4000000.0,6.027314814814815,5.825,5.9,5.825,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.899273735304932
2019,0.8660254037844386,0.5000000000000001,92,6000000.0,5.925000000000001,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.794129912658406
2017,0.49999999999999994,0.8660254037844387,90,1500000.0,6.065410052910054,6.133333333333333,5.9,6.133333333333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.766906640982697
2017,-0.8660254037844384,-0.5000000000000004,74,3500000.0,6.181018518518519,6.425000000000001,5.9,6.425000000000001,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,18.36949148865406
2010,0.49999999999999994,-0.8660254037844387,100,12000000.0,6.045242165242166,5.9,5.9,5.9,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16.192483826638135
2012,-0.8660254037844384,-0.5000000000000004,88,119000000.0,6.174164724164725,5.9,5.95,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.7633059804148
2013,-2.4492935982947064e-16,1.0,110,12300000.0,5.900595238095239,5.9,5.9,5.9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.824957668896733
2023,0.49999999999999994,-0.8660254037844387,141,340000000.0,6.2652469135802455,6.033333333333334,6.225,6.033333333333334,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-inf
2017,-2.4492935982947064e-16,1.0,135,68000000.0,6.185487891737891,6.55,5.8,6.55,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,17.60601742813851
2023,0.8660254037844387,-0.4999999999999998,116,213000000.0,6.0998941798941795,6.8,5.88,6.8,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,19.087198708860605
2021,-0.4999999999999997,-0.8660254037844388,108,18000000.0,6.167228835978836,6.4,5.96875,6.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18.313505215488203
2014,-1.0,-1.8369701987210297e-16,101,125000000.0,5.958703703703702,5.779999999999999,5.833333333333333,5.779999999999999,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,19.523435071919202
2014,-1.0,-1.8369701987210297e-16,101,13500000.0,5.958703703703702,5.779999999999999,5.833333333333333,5.779999999999999,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,18.64754407636911
2014,-0.8660254037844384,-0.5000000000000004,101,125000000.0,5.815343915343915,5.779999999999999,5.8,5.779999999999999,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,19.523435071919202
2014,-0.8660254037844384,-0.5000000000000004,101,13500000.0,5.815343915343915,5.779999999999999,5.8,5.779999999999999,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,18.64754407636911
2010,-0.8660254037844384,-0.5000000000000004,106,125000000.0,6.13307098765432,6.033333333333334,5.8,6.033333333333334,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.308419722282064
2010,-0.8660254037844384,-0.5000000000000004,106,15000000.0,6.13307098765432,6.033333333333334,5.8,6.033333333333334,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,16.900714234348758
2010,-0.8660254037844384,-0.5000000000000004,106,125000000.0,5.87,6.033333333333334,5.8,6.033333333333334,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,19.308419722282064
2010,-0.8660254037844384,-0.5000000000000004,106,15000000.0,5.87,6.033333333333334,5.8,6.033333333333334,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,16.900714234348758
2022,-0.8660254037844384,-0.5000000000000004,107,792225.8,5.9608333333333325,6.1,5.8,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.358990502606577
2020,-1.0,-1.8369701987210297e-16,115,200000000.0,5.874775132275132,6.04,5.8,6.04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.97745003231257
2020,-1.0,-1.8369701987210297e-16,115,90000000.0,5.874775132275132,6.04,5.8,6.04,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19.444714472222774
2020,-1.0,-1.8369701987210297e-16,115,200000000.0,6.09074074074074,6.04,5.8,6.04,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17.97745003231257
2020,-1.0,-1.8369701987210297e-16,115,90000000.0,6.09074074074074,6.04,5.8,6.04,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.444714472222774
2013,-0.5000000000000004,0.8660254037844384,100,30000000.0,5.854497354497354,5.8,5.8,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,17.69071815167218
2013,-0.5000000000000004,0.8660254037844384,100,1800000.0,5.854497354497354,5.8,5.8,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.53274790142302
2013,-0.5000000000000004,0.8660254037844384,100,30000000.0,6.014060846560847,5.8,5.8,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.69071815167218
2013,-0.5000000000000004,0.8660254037844384,100,1800000.0,6.014060846560847,5.8,5.8,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.53274790142302
2013,-0.8660254037844386,0.5000000000000001,100,30000000.0,5.877962962962962,5.8,5.8,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17.69071815167218
2013,-0.8660254037844386,0.5000000000000001,100,1800000.0,5.877962962962962,5.8,5.8,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.53274790142302
2021,0.49999999999999994,-0.8660254037844387,148,90000000.0,6.013809523809524,6.614285714285714,5.859999999999999,6.614285714285714,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-inf
2013,0.49999999999999994,-0.8660254037844387,104,3000000.0,5.96425925925926,6.366666666666667,5.8,6.366666666666667,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.106716191365704
2013,-0.5000000000000004,0.8660254037844384,104,3000000.0,6.074503968253968,6.366666666666667,5.8,6.366666666666667,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.106716191365704
2022,-0.4999999999999997,-0.8660254037844388,108,109600000.0,6.030833333333332,5.8,5.8,5.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20.13204485595154
2022,1.2246467991473532e-16,-1.0,108,145000000.0,5.95462962962963,5.8,5.8,5.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.36764120051211
2013,-0.8660254037844384,-0.5000000000000004,130,60000000.0,6.018765432098765,6.316666666666666,5.8,6.316666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.609297359281246
2012,0.8660254037844387,-0.4999999999999998,131,220000000.0,6.125044091710758,6.666666666666667,5.883333333333333,6.666666666666667,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,18.969911992083425
2020,-1.0,-1.8369701987210297e-16,101,51400000.0,6.215287999038,6.016666666666667,6.081818181818182,6.016666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20.17878855720007
2022,-2.4492935982947064e-16,1.0,101,121400000.0,5.968518518518518,6.22,5.8,6.22,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,20.762686666531692
2022,1.0,6.123233995736766e-17,101,1100000.0,5.816666666666666,6.22,5.8,6.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.573151100461734
2022,0.49999999999999994,-0.8660254037844387,103,43967862.6,6.006902356902357,5.8,5.8,5.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.629880713682796
2015,0.8660254037844386,0.5000000000000001,115,40000000.0,5.979305555555555,6.233333333333333,5.8,6.233333333333333,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.64174679907403
2019,-2.4492935982947064e-16,1.0,86,30000000.0,5.963849206349206,5.775,5.8,5.775,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,18.939381816903712
2019,-2.4492935982947064e-16,1.0,86,24000000.0,5.963849206349206,5.775,5.8,5.775,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,18.985738070751623
2019,-2.4492935982947064e-16,1.0,86,30000000.0,5.881944444444445,5.775,5.8,5.775,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.939381816903712
2019,-2.4492935982947064e-16,1.0,86,24000000.0,5.881944444444445,5.775,5.8,5.775,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,18.985738070751623
2017,0.49999999999999994,0.8660254037844387,93,45000000.0,6.031296296296295,5.85,5.8,5.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18.832824917415934
2013,0.49999999999999994,-0.8660254037844387,100,103000000.0,6.132473544973545,6.859999999999999,6.15,6.859999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.170661598170483
2018,1.2246467991473532e-16,-1.0,113,8933400.0,5.969444444444444,5.8,5.8,5.8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.399102161377742
2012,-0.8660254037844386,0.5000000000000001,116,9500000.0,6.010606060606061,6.064333333333332,5.8,6.025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.92304268209505
2014,1.0,6.123233995736766e-17,138,130000000.0,6.169475308641975,7.166666666666667,6.061111111111111,7.166666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.205265751945213
2011,0.49999999999999994,-0.8660254037844387,112,35000000.0,6.134259259259259,6.1,6.0166666666666675,6.1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.338865897512157
2010,-0.8660254037844386,0.5000000000000001,133,60000000.0,6.0755291005291,5.8,5.833333333333334,5.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.43825346001069
2018,-0.4999999999999997,-0.8660254037844388,95,20000000.0,5.967094356261024,5.8,5.966666666666667,5.8,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.500218869878355
2018,-0.8660254037844384,-0.5000000000000004,95,20000000.0,5.967268518518519,5.8,5.8,5.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.500218869878355
2018,-0.8660254037844386,0.5000000000000001,103,41721862.6,5.995833333333334,5.8,5.8,5.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,13.754472457820313
2016,0.8660254037844386,0.5000000000000001,108,28000000.0,6.012918871252205,6.1,5.8,6.1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,16.357190687463696
2011,0.8660254037844387,-0.4999999999999998,113,24000000.0,5.85324074074074,5.7,5.8,5.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.306158720216008
2011,0.8660254037844387,-0.4999999999999998,113,8200000.0,5.85324074074074,5.7,5.8,5.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.54532378785071
2011,-0.8660254037844386,0.5000000000000001,113,24000000.0,6.033487654320987,5.7,5.8,5.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.306158720216008
2011,-0.8660254037844386,0.5000000000000001,113,8200000.0,6.033487654320987,5.7,5.8,5.7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17.54532378785071
2011,0.49999999999999994,0.8660254037844387,110,25000000.0,5.911481481481481,6.3,5.8,6.3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15.58389308735334
2018,-0.4999999999999997,-0.8660254037844388,102,125000000.0,6.135273600668337,6.35,5.8,6.35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.36140374217066
2021,0.8660254037844386,0.5000000000000001,110,108000000.0,5.990978835978836,5.8,5.8,5.8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19.88783776111162
2013,1.0,6.123233995736766e-17,125,50000000.0,5.938531746031746,6.1,5.8,6.1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,17.445326549490535
2013,-0.8660254037844384,-0.5000000000000004,125,50000000.0,6.196666666666666,6.1,5.8,6.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.445326549490535
2022,1.2246467991473532e-16,-1.0,110,75000000.0,5.982222222222223,6.225,5.8,6.225,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19.90844190851933
2017,1.2246467991473532e-16,-1.0,90,72440000.0,5.999305555555555,5.699999999999999,5.8,5.699999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.002927677299404
2019,-0.8660254037844386,0.5000000000000001,98,11000000.0,6.043148148148148,5.55,5.95,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-inf
2011,-1.0,-1.8369701987210297e-16,109,20000000.0,6.135760582010582,6.25,5.9375,6.25,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,16.844203229510228
2010,0.8660254037844386,0.5000000000000001,103,150000000.0,6.123611111111111,6.35,5.8,6.35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,18.067759183560913
2016,-0.5000000000000004,0.8660254037844384,95,25000000.0,6.096064814814814,5.8,5.816666666666666,5.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16.974641759200217
2013,-0.4999999999999997,-0.8660254037844388,104,1500000.0,6.102808641975309,5.8,5.8,5.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14.697010776910558
2017,0.49999999999999994,0.8660254037844387,97,15000000.0,5.918504273504273,5.8,5.8,5.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.228477805995688
2011,1.0,6.123233995736766e-17,93,23000000.0,6.1211552028218685,6.228571428571429,6.069444444444445,6.228571428571429,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.75705884995955
2014,-0.8660254037844386,0.5000000000000001,88,134000000.0,5.79074074074074,5.8,5.8,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.538350105804813
2022,-0.5000000000000004,0.8660254037844384,99,110000000.0,6.21462962962963,6.15,6.1899999999999995,6.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.48197054302659
2016,-0.5000000000000004,0.8660254037844384,92,8000000.0,6.081127946127945,5.8,5.8,5.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,15.53319145370609
2022,0.8660254037844387,-0.4999999999999998,94,4500000.0,5.982407407407407,5.8,5.8,5.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.287491571183402
2011,0.49999999999999994,0.8660254037844387,119,110000000.0,5.972293447293448,5.8,5.8,5.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18.597586197428807
2014,-1.0,-1.8369701987210297e-16,99,176800000.0,6.108179012345679,6.833333333333333,5.916666666666667,6.833333333333333,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.951959531524007
2019,0.8660254037844386,0.5000000000000001,104,15000000.0,5.933703703703703,5.6,5.895,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.416550540316564
2021,-1.0,-1.8369701987210297e-16,103,119600000.0,6.078505291005291,5.949999999999999,5.925,5.949999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19.80917538517966
2013,-0.8660254037844386,0.5000000000000001,118,52260004.0,6.089814814814814,5.8,5.8,5.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.429706168218884
2014,-1.0,-1.8369701987210297e-16,89,50000000.0,5.864029180695847,5.85,5.8,5.85,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.352770057322086
2016,0.8660254037844387,-0.4999999999999998,106,45177862.6,5.91526936026936,5.8,5.8,5.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14.015487049996949
2018,-2.4492935982947064e-16,1.0,103,15700000.0,5.991820987654321,6.166666666666667,5.8,6.166666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17.789266482338185
2020,0.8660254037844386,0.5000000000000001,105,15000000.0,6.056443191311612,5.8,5.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.683832302684083
2011,-0.8660254037844386,0.5000000000000001,83,5000000.0,5.863888888888889,6.1000000000000005,5.8,6.1000000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.496096629759247
2013,1.0,6.123233995736766e-17,93,13000000.0,6.01716049382716,5.9,5.8,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.151585429937057
2011,0.49999999999999994,0.8660254037844387,112,3000000.0,6.092989417989418,5.9,5.95,5.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11.307603924780537
2022,0.8660254037844386,0.5000000000000001,89,10000000.0,5.916666666666666,5.92,5.8,5.92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.307542911994435
2022,-0.5000000000000004,0.8660254037844384,89,10000000.0,6.016754850088184,5.92,5.8,5.92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.307542911994435
2018,0.8660254037844387,-0.4999999999999998,98,138000000.0,5.9532744107744096,6.266666666666667,5.8,6.266666666666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.502809163497098
2017,-0.5000000000000004,0.8660254037844384,88,82700000.0,5.987962962962963,5.9,5.8,5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,19.653153609337103
2012,1.0,6.123233995736766e-17,91,40000000.0,5.9364285714285705,5.8,5.8,5.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.25667919090661
2017,0.8660254037844387,-0.4999999999999998,87,5000000.0,6.057738095238095,5.8,5.984999999999999,5.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.138977453580836
2014,0.8660254037844387,-0.4999999999999998,99,12000000.0,5.9601851851851855,6.5,5.8,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.957688127225616
2019,0.8660254037844387,-0.4999999999999998,89,81000000.0,5.801666666666666,5.8,5.8,5.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.633915838942585
2011,-2.4492935982947064e-16,1.0,100,135000000.0,6.064131054131054,6.333333333333333,5.8,5.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.22550481001673
2018,-0.8660254037844384,-0.5000000000000004,102,30000000.0,5.996560846560845,5.5,5.8,5.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15.98177756999843
2018,1.2246467991473532e-16,-1.0,103,18000000.0,5.914421997755331,5.8,5.8,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.48303462988186
2019,0.8660254037844387,-0.4999999999999998,85,100000000.0,6.00989417989418,5.8,5.8,5.8,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,18.430312498792002
2018,-1.0,-1.8369701987210297e-16,104,20000000.0,6.042777777777777,6.1,5.9,6.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.119410827871476
2018,-1.0,-1.8369701987210297e-16,105,100760000.0,6.031481481481482,5.8,5.8,5.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19.966087494968363
2018,-1.0,-1.8369701987210297e-16,110,6600000.0,6.4181060606060605,5.8,6.525,5.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.115665133866441
2012,1.0,6.123233995736766e-17,89,40000000.0,5.9037037037037035,5.8,5.8,5.8,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,17.534292624222854
2021,-1.0,-1.8369701987210297e-16,109,53400000.0,5.929479166666667,5.8,5.8,5.8,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.568303933695564
2015,-2.4492935982947064e-16,1.0,107,18000000.0,5.983141025641025,5.8,5.824999999999999,5.8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.234105445698624
2013,-0.8660254037844384,-0.5000000000000004,98,12000000.0,6.122037037037036,5.8,5.8,5.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11.952695941844455
2016,-0.8660254037844386,0.5000000000000001,98,187200000.0,5.993981481481481,5.8,5.8,5.8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.234233059747336
2012,-0.8660254037844384,-0.5000000000000004,89,4473585.6,5.816666666666666,5.8,5.8,5.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.57931827413992
2017,-2.4492935982947064e-16,1.0,93,21600000.0,5.912644300144299,5.8,5.8,5.8,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15.367250628453357
2017,-0.5000000000000004,0.8660254037844384,92,74240000.0,5.954861111111111,5.8,5.8,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19.463234456205267
2015,-0.4999999999999997,-0.8660254037844388,112,20000000.0,5.967094356261024,5.8,5.966666666666667,5.8,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14.302608620569309
2015,-0.8660254037844384,-0.5000000000000004,112,20000000.0,5.967268518518519,5.8,5.8,5.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.302608620569309
2013,0.8660254037844386,0.5000000000000001,91,55000000.0,6.208465608465608,5.8,6.1535714285714285,5.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.983010212986514
2020,-0.5000000000000004,0.8660254037844384,95,162400000.0,5.974537037037036,5.8,5.8,5.8,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,19.69380490804936
2010,-1.0,-1.8369701987210297e-16,98,5773100.0,5.919708994708994,5.8,5.8,5.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16.005816345893706
2017,-0.8660254037844386,0.5000000000000001,92,10000000.0,5.830555555555556,6.166666666666667,5.7,6.166666666666667,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,18.25503224526961
2021,-2.4492935982947064e-16,1.0,148,190000000.0,5.939211560044893,5.7,5.800000000000001,5.7,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.885657729516332
2021,-0.5000000000000004,0.8660254037844384,104,33000000.0,5.86388888888889,6.671428571428572,5.7,6.671428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.617751767377417
2011,-0.8660254037844386,0.5000000000000001,110,90000000.0,5.988960113960115,5.5600000000000005,5.925,5.5600000000000005,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18.103955364077088
2011,-2.4492935982947064e-16,1.0,110,90000000.0,5.814351851851852,5.5600000000000005,5.7,5.5600000000000005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,18.103955364077088
