,Movie Name,Year of Release,mes_sin,mes_cos,Run Time in minutes,budget_x,orig_lang,media_elenco,media_direcao,mediana_elenco,mediana_direcao,Drama,Mystery,Action,Family,Documentary,Crime,Romance,War,Comedy,Fantasy,Adventure,Thriller,Science Fiction,Western,History,Horror,Animation,Music,TV Movie,receita_corrigida,log_receita,lucro,categoria_lucro
4905,The Lego Ninjago Movie,2017,-1.0,-1.8369701987210297e-16,101,70000000.0, English,5.999570105820106,6.066666666666666,6.0,6.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,99786342.27642277,18.418541880979102,42875773.17073171,Lucro médio
4906,The Rite,2011,1.0,6.123233995736766e-17,114,37000000.0, English,6.133766233766234,6.125,6.0,6.125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,50595826.5625,17.739379651854136,31324993.229166668,Lucro médio
4917,V/H/S/2,2013,1.2246467991473532e-16,-1.0,96,5088225.8, English,6.1,6.014285714285714,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12767.836257309942,9.454684495148548,-2962802.807017544,Prejuízo
4919,Unfriended: Dark Web,2018,-0.8660254037844385,-0.5000000000000004,92,1000000.0, English,6.0680555555555555,6.0,6.0,6.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13810578.151260504,16.440945389191324,12970242.016806724,Lucro médio
4920,Daddy's Home 2,2017,-0.5000000000000004,0.8660254037844384,100,69000000.0, English,6.142592592592592,6.316666666666666,6.1,6.316666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,146839983.7398374,18.804854005859024,90742422.76422764,Lucro alto
4921,The SpongeBob Movie: Sponge Out of Water,2015,0.49999999999999994,0.8660254037844387,92,74000000.0, English,6.0398148148148145,6.225,6.0,6.225,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,214491848.96551725,19.183782295449564,163457366.20689654,Lucro alto
4922,Bholaa,2023,1.0,6.123233995736766e-17,144,75000000.0, Hindi,6.080392156862746,6.0,6.0,6.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,401292244.4444444,19.810200508971263,317958911.1111111,Lucro alto
4925,Super Troopers 2,2018,0.8660254037844387,-0.4999999999999998,99,13500000.0, English,5.977777777777778,6.0,6.0,6.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,26862806.722689077,17.106253238115798,15518268.907563025,Lucro médio
4926,Assassination Nation,2018,1.0,6.123233995736766e-17,108,7000000.0, English,6.059953703703704,6.3,6.0,6.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2397276.470588235,14.689843847019095,-3485076.4705882357,Prejuízo
4927,Smurfs: The Lost Village,2017,1.0,6.123233995736766e-17,90,60000000.0, English,6.121516754850088,5.95,6.0,5.95,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,160632996.74796748,18.89463279757587,111852508.94308943,Lucro alto
4929,War Machine,2017,0.49999999999999994,-0.8660254037844387,122,60000000.0, English,6.24587962962963,6.725,6.0166666666666675,6.725,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,121982892.52032521,18.619391367621816,73202404.71544717,Lucro médio
4930,Automata,2014,-0.5000000000000004,0.8660254037844384,109,7000000.0, English,6.172222222222222,6.0,6.025,6.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,36084992.17391304,17.40138760760926,31737166.08695652,Lucro médio
4932,Cold Skin,2017,-1.0,-1.8369701987210297e-16,108,9831962.0, English,6.025,5.9,6.0,5.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,79367003.25203252,18.18959326367078,71373538.21138212,Lucro médio
4934,Lockout,2012,-0.4999999999999997,-0.8660254037844388,95,20000000.0, English,6.1237830687830686,6.0,6.0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18753065.745856352,16.746867803460646,7703341.988950276,Lucro médio
4935,Come True,2020,-1.0,-1.8369701987210297e-16,105,5700000.0, English,6.209606481481482,6.0,6.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,64641.28440366972,11.076608563103846,-5164716.513761467,Prejuízo
4936,Destination Wedding,2018,-0.5000000000000004,0.8660254037844384,87,116600000.0, English,6.157272727272727,6.0,6.0,6.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,251988435.9663866,19.344893755400488,154005242.68907565,Lucro alto
4937,Dream House,2011,-1.0,-1.8369701987210297e-16,92,50000000.0, English,6.168187830687831,6.0,6.0,6.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21688628.125,16.892298631609567,-4353038.541666667,Prejuízo
4938,Wuthering Heights,2011,-0.8660254037844386,0.5000000000000001,129,8000000.0, English,6.148888888888889,6.0,6.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1417465.625,14.164381063849081,-2749201.041666667,Prejuízo
4939,Wuthering Heights,2011,-0.8660254037844386,0.5000000000000001,129,8000000.0, English,6.098148148148148,6.0,6.0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1417465.625,14.164381063849081,-2749201.041666667,Prejuízo
4940,The Last Song,2010,1.0,6.123233995736766e-17,107,20000000.0, English,6.05462962962963,6.0,6.0,6.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45654654.18719212,17.636616113525566,35802437.43842365,Lucro médio
4941,Backcountry,2014,-0.8660254037844385,-0.5000000000000004,92,213000000.0, English,6.05625,5.9,6.0,5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,297171284.9689441,19.50981924759675,164873148.32298136,Lucro alto
4948,Sisters,2015,0.49999999999999994,0.8660254037844387,118,30000000.0, English,6.253942955192955,6.166666666666667,6.173787878787879,6.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73124593.10344827,18.107675299103526,52434937.93103448,Lucro médio
4951,Mr. Popper's Penguins,2011,1.2246467991473532e-16,-1.0,94,55000000.0, English,6.2333641975308645,5.666666666666667,6.0,5.666666666666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97584246.875,18.396226633386874,68938413.54166667,Lucro médio
4953,Equals,2015,-0.8660254037844385,-0.5000000000000004,101,16000000.0, English,6.225325476992143,6.15,6.269444444444444,6.15,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1437674.4827586208,14.178537423598115,-9596808.27586207,Prejuízo
4954,Man of Tai Chi,2013,-0.4999999999999997,-0.8660254037844388,105,25000000.0, English,6.035353535353535,6.0,6.0,6.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201719.8830409357,13.999264324523462,-13418163.157894738,Prejuízo
4955,The Good Neighbor,2022,-1.0,-1.8369701987210297e-16,106,105.0, English,6.051851851851853,6.0,6.15,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100967.02127659575,11.522549220489573,100855.31914893618,Lucro baixo
4956,The Escort,2015,1.2246467991473532e-16,-1.0,88,158000000.0, English,6.026481481481481,6.0,6.0,6.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,217434140.27586207,19.197406559309456,108468623.03448275,Lucro alto
4960,Parental Guidance,2012,-2.4492935982947064e-16,1.0,105,25000000.0, English,6.030092592592593,5.6000000000000005,6.0,5.6000000000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66758222.6519337,18.016588033454646,52946067.95580111,Lucro médio
4963,The Night Eats the World,2018,1.0,6.123233995736766e-17,93,214800000.0, French,6.127037037037037,6.0,6.0,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,581640778.4873949,20.18136359604377,401136576.8067227,Lucro alto
4964,To All the Boys: P.S. I Still Love You,2020,0.8660254037844386,0.5000000000000001,101,143600000.0, English,6.249074074074074,6.15,6.366666666666667,6.15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,284246501.83486235,19.465352383869632,152503382.56880733,Lucro alto
4967,The Christmas Chronicles: Part Two,2020,-0.5000000000000004,0.8660254037844384,112,124400000.0, English,6.21462962962963,5.833333333333333,6.025,5.833333333333333,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,655226704.9541284,20.300491848149527,541098264.5871559,Lucro alto
4970,How to Be a Latin Lover,2017,0.8660254037844387,-0.4999999999999998,115,10000000.0, English,6.131296296296296,6.0,6.025,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50858721.951219514,17.744562188881595,42728640.6504065,Lucro médio
4973,Erased,2012,-0.5000000000000004,0.8660254037844384,100,12000000.0, English,6.038888888888889,6.6,6.0,6.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17527197.016574588,16.679264347739245,10897362.76243094,Lucro médio
4975,Chinese Zodiac,2012,1.2246467991473532e-16,-1.0,109,48000000.0, Cantonese,6.106305114638449,6.0,6.0,6.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94662438.12154695,18.3658278387296,68143101.10497238,Lucro médio
4977,Churchill,2017,-1.0,-1.8369701987210297e-16,105,10000000.0, English,6.244761904761905,6.0,6.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6164386.991869919,15.634299256038991,-1965694.3089430896,Prejuízo
4980,6 Bullets,2012,-1.0,-1.8369701987210297e-16,115,10000000.0, English,5.981249999999999,6.0,6.0,6.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,87947558.12154695,18.292251264368396,82422696.24309391,Lucro médio
4982,Assault on Wall Street,2013,1.2246467991473532e-16,-1.0,99,90400000.0, English,6.028994708994708,6.0,6.0,6.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,256337927.4853801,19.362007161210954,203472430.40935674,Lucro alto
4988,Kites,2010,0.49999999999999994,-0.8660254037844387,123,9200000.0, Hindi,6.001388888888888,6.0,6.0,6.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8450833.990147784,15.949775691522031,3918814.285714286,Lucro baixo
4989,Cocaine Bear,2023,0.8660254037844386,0.5000000000000001,95,35000000.0, English,6.243915343915344,5.575,6.216666666666667,5.575,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,88888888.88888888,18.302897708295983,50000000.0,Lucro médio
4991,Suicide Squad,2016,-0.8660254037844385,-0.5000000000000004,123,175000000.0, English,6.12724358974359,6.62,5.99,6.62,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,569270977.0992366,20.15986711264504,435683190.8396946,Lucro alto
4992,Percy Jackson & the Olympians: The Lightning Thief,2010,0.8660254037844386,0.5000000000000001,118,95000000.0, English,5.937407407407409,5.833333333333333,5.8500000000000005,5.833333333333333,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,109877277.83251232,18.51487464488112,63079248.275862075,Lucro médio
4993,Till Death,2021,-0.8660254037844385,-0.5000000000000004,88,51489867.0, English,6.1161111111111115,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,495268.0,13.112854309180484,-50994599.0,Prejuízo
4996,The School for Good and Evil,2022,-0.8660254037844386,0.5000000000000001,147,137000000.0, English,6.121879084967321,6.6000000000000005,5.9,6.6000000000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,798216840.2127659,20.497890848092215,652472159.3617021,Lucro alto
4997,Vivarium,2019,-0.8660254037844385,-0.5000000000000004,97,3947600.0, English,5.979629629629631,5.9,5.9,5.9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,427741.22807017545,12.966273684402553,-3035065.7894736845,Prejuízo
4998,Pathaan,2023,0.49999999999999994,0.8660254037844387,146,63000000.0, Hindi,5.994444444444445,6.2,5.9,6.2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,124444444.44444445,18.639369944917195,54444444.44444444,Lucro médio
4999,Clifford the Big Red Dog,2021,-2.4492935982947064e-16,1.0,96,64000000.0, English,6.14891975308642,5.4,5.9,5.4,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,78418101.0,18.177565338773967,14418101.0,Lucro médio
5000,Underwater,2020,0.49999999999999994,0.8660254037844387,95,65000000.0, English,6.0600000000000005,5.775,5.9,5.775,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,35942655.96330275,17.397435336514175,-23690371.559633024,Prejuízo
5002,Venom: Let There Be Carnage,2021,-0.5000000000000004,0.8660254037844384,97,110000000.0, English,6.385648148148149,6.5,6.366666666666667,6.5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,506863592.0,20.043752476045533,396863592.0,Lucro alto
5004,The Great Wall,2016,0.8660254037844386,0.5000000000000001,103,150000000.0, English,6.198082010582011,6.8,5.9,6.8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,255333474.8091603,19.358080993119476,140829658.01526716,Lucro alto
5005,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,-1.0,-1.8369701987210297e-16,112,135000000.0, English,5.9286111111111115,5.9,5.833333333333333,5.9,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,187273567.9389313,19.04808103593375,84220132.82442747,Lucro médio
5008,The Kissing Booth,2018,0.49999999999999994,-0.8660254037844387,105,91200000.0, English,5.944722222222223,5.800000000000001,5.800000000000001,5.800000000000001,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,190181580.16806725,19.063489858843596,113542924.70588237,Lucro alto
5009,Annabelle Comes Home,2019,1.2246467991473532e-16,-1.0,106,27000000.0, English,6.137037037037037,5.9,5.9,5.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,202437886.84210527,19.12594366581517,178753676.3157895,Lucro alto
5014,Into the Woods,2014,0.49999999999999994,0.8660254037844387,125,56200000.0, English,6.139814814814815,6.8,5.9,6.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,131935600.62111801,18.697824487418924,97028768.32298136,Lucro alto
5021,The Last Witch Hunter,2015,-0.8660254037844386,0.5000000000000001,106,80000000.0, English,5.981898148148149,6.2,5.9,6.2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,90219939.31034483,18.317761017259137,35047525.51724138,Lucro médio
5023,Candyman,2021,-0.8660254037844385,-0.5000000000000004,91,25000000.0, English,5.952777777777779,5.9,5.9,5.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,77411570.0,18.16464681059259,52411570.0,Lucro médio
5024,Candyman,2021,0.8660254037844386,0.5000000000000001,91,6000000.0, English,5.890740740740742,5.9,5.9,5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25792310.0,17.06558694344703,19792310.0,Lucro médio
5025,Power Rangers,2017,1.0,6.123233995736766e-17,124,120000000.0, English,6.060185185185186,6.033333333333334,5.9,6.033333333333334,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,115879310.5691057,18.568059781323267,18318334.959349595,Lucro médio
5026,Power Rangers,2017,0.8660254037844386,0.5000000000000001,124,120000000.0, English,5.967777777777779,6.033333333333334,5.9,6.033333333333334,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115879310.5691057,18.568059781323267,18318334.959349595,Lucro médio
5032,Medieval,2022,-1.0,-1.8369701987210297e-16,125,23000000.0, English,6.103207070707072,5.9,5.9,5.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4586472.340425532,15.338621733264047,-19881612.76595745,Prejuízo
5046,Night Hunter,2018,-0.5000000000000004,0.8660254037844384,98,45060000.0, English,6.176111111111112,5.9,6.125,5.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,851203.3613445378,13.65440634650972,-37014342.85714286,Prejuízo
5047,Orphan: First Kill,2022,-1.0,-1.8369701987210297e-16,99,51489867.0, English,5.93462962962963,5.95,5.9,5.95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10183792.55319149,16.136308049136762,-44592661.702127665,Prejuízo
5048,Dirty Grandpa,2016,0.49999999999999994,0.8660254037844387,102,11500000.0, English,5.985734728234728,5.800000000000001,5.9,5.800000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80212556.48854962,18.200190625276903,71433930.53435114,Lucro médio
5052,Rock of Ages,2012,1.2246467991473532e-16,-1.0,123,70000000.0, English,6.062268518518519,5.633333333333333,5.9,5.633333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,33719299.44751381,17.333580915304232,-4954733.701657458,Prejuízo
5055,Final Destination 5,2011,-1.0,-1.8369701987210297e-16,92,40000000.0, English,6.172923280423281,5.85,5.9,5.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80734981.77083334,18.206682518507698,59901648.4375,Lucro médio
5056,Reminiscence,2021,0.8660254037844387,-0.4999999999999998,116,67972729.0, English,5.921526315789473,5.9,5.9,5.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15449322.0,16.553075676849975,-52523407.0,Prejuízo
5057,Reminiscence,2021,-0.8660254037844385,-0.5000000000000004,116,67972729.0, English,6.248008658008659,5.9,6.050000000000001,5.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15449322.0,16.553075676849975,-52523407.0,Prejuízo
5058,The Vanishing,2018,1.0,6.123233995736766e-17,107,133400000.0, English,6.322596801346802,5.9,6.2704545454545455,5.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,231959802.3529412,19.262074648898263,119858962.01680674,Lucro alto
5059,Hall Pass,2011,1.0,6.123233995736766e-17,105,68000000.0, English,6.049060846560847,7.1,5.9,7.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,45402851.5625,17.631085470785823,9986184.895833334,Lucro médio
5060,Antlers,2021,-0.8660254037844386,0.5000000000000001,99,17000000.0, English,6.082738095238096,6.659999999999999,5.9,6.659999999999999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18867659.0,16.752959850295262,1867659.0,Lucro baixo
5062,The Wandering Earth,2019,0.8660254037844386,0.5000000000000001,125,48000000.0, Chinese,5.972222222222223,5.9,5.9,5.9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,252382889.6491228,19.346457895719826,210277626.49122807,Lucro alto
5065,Bill & Ted Face the Music,2020,-1.0,-1.8369701987210297e-16,91,25000000.0, English,6.180485810485811,6.25,5.933333333333334,6.25,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5739110.091743119,15.562814719994696,-17196669.72477064,Prejuízo
5067,Father of the Bride,2022,1.2246467991473532e-16,-1.0,117,66240000.0, English,5.977103174603176,6.366666666666667,5.9,6.366666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,340877664.46808517,19.647034215654184,270409579.36170214,Lucro alto
5068,Father of the Bride,2022,-2.4492935982947064e-16,1.0,117,20000000.0, English,6.000992063492064,6.366666666666667,5.9,6.366666666666667,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,95027425.5319149,18.36967609771156,73750829.78723405,Lucro médio
5071,London Has Fallen,2016,1.0,6.123233995736766e-17,99,60000000.0, English,6.129298941798942,5.45,6.233333333333333,5.45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,149003118.32061067,18.819477792016986,103201591.60305344,Lucro alto
5072,Abraham Lincoln: Vampire Hunter,2012,-0.8660254037844385,-0.5000000000000004,105,67500000.0, English,6.224391534391534,5.74,6.24,5.74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75961176.7955801,18.14573293609457,38668359.116022095,Lucro médio
5074,The Possession,2012,-2.4492935982947064e-16,1.0,92,14000000.0, English,5.987777777777778,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45814952.486187845,17.640121069301088,38080145.85635359,Lucro médio
5077,The Void,2016,-0.8660254037844386,0.5000000000000001,90,7001468.0, English,6.132239057239057,6.1,5.9,6.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,115299.23664122137,11.655286085604024,-5229332.824427481,Prejuízo
5079,Resurrection,2022,-0.4999999999999997,-0.8660254037844388,103,71000000.0, English,5.967857142857143,5.9,5.9,5.9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,501026250.85106385,20.03216905458478,425494335.9574469,Lucro alto
5081,Gone,2012,0.8660254037844386,0.5000000000000001,94,19000000.0, English,6.083796296296297,5.9,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10000104.419889502,16.118106092892752,-497133.1491712707,Prejuízo
5084,Iron Sky,2012,0.49999999999999994,-0.8660254037844387,93,7500000.0, English,5.893750000000001,5.45,5.9,5.45,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5585446.961325967,15.535675016168879,1441800.5524861878,Lucro baixo
5086,All Eyez on Me,2017,1.2246467991473532e-16,-1.0,139,45000000.0, English,6.014351851851853,5.9,5.9,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46908476.42276423,17.66370895104695,10323110.56910569,Lucro médio
5088,The Boss Baby: Family Business,2021,-0.5000000000000004,0.8660254037844384,107,82000000.0, English,6.144206349206349,6.5,6.1,6.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,146281732.0,18.80104499148162,64281732.0,Lucro médio
5096,Keeping Up with the Joneses,2016,-0.8660254037844386,0.5000000000000001,105,40000000.0, English,6.109259259259259,6.433333333333334,5.9,6.433333333333334,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21988111.450381678,16.906012476641024,-8546239.694656488,Prejuízo
5098,Dinner for Schmucks,2010,-0.8660254037844385,-0.5000000000000004,114,69000000.0, English,6.14889770723104,6.35,5.95,6.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42756897.53694582,17.571041086225662,8766749.753694583,Lucro médio
5102,Step Up All In,2014,-0.8660254037844385,-0.5000000000000004,112,45000000.0, English,6.014814814814816,5.85,5.9750000000000005,5.85,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,53519034.782608695,17.795547938917,25568724.22360248,Lucro médio
5105,Gnomeo & Juliet,2011,0.8660254037844386,0.5000000000000001,84,36000000.0, English,6.222030423280424,5.95,6.166666666666666,5.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98808558.33333334,18.408694781773576,80058558.33333334,Lucro médio
5107,Victor Frankenstein,2015,1.0,6.123233995736766e-17,110,40000000.0, English,6.143371212121213,5.9,5.9,5.9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21465080.689655174,16.881938018760458,-6121126.206896552,Prejuízo
5108,Spree,2020,-0.8660254037844385,-0.5000000000000004,93,42377129.0, English,5.964814814814815,5.9,5.9,5.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,40220.18348623853,10.602124225380845,-38837879.81651376,Prejuízo
5111,Office Christmas Party,2016,-0.5000000000000004,0.8660254037844384,105,45000000.0, English,6.085810485810487,6.033333333333334,5.981818181818182,6.033333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,87860972.51908396,18.291266265413586,53509827.48091603,Lucro médio
5112,The SpongeBob Movie: Sponge on the Run,2020,-0.5000000000000004,0.8660254037844384,91,60000000.0, English,5.999242424242425,5.666666666666667,5.925000000000001,5.666666666666667,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,4413568.807339449,15.30019417351903,-50632302.75229357,Prejuízo
5119,Playing It Cool,2014,0.49999999999999994,-0.8660254037844387,94,24598700.6, English,6.151203703703704,5.9,6.074999999999999,5.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,821996.8944099378,13.61949189594108,-14456699.130434783,Prejuízo
5120,Jane Got a Gun,2015,0.49999999999999994,0.8660254037844387,98,25000000.0, English,6.159080687830689,0.0,5.9,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2600927.5862068967,14.771378703292322,-14640451.724137932,Prejuízo
5121,Mary Magdalene,2018,1.0,6.123233995736766e-17,120,7855689.0, English,6.503240740740741,6.95,6.45,6.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9840428.571428573,16.102009822086956,3239009.2436974794,Lucro baixo
5124,Red Tails,2012,0.49999999999999994,0.8660254037844387,125,58000000.0, English,6.108101851851853,5.9,5.9,5.9,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,27826241.988950275,17.14149008985122,-4217956.906077348,Prejuízo
5126,Fatman,2020,-0.8660254037844386,0.5000000000000001,100,20000000.0, English,6.051851851851852,5.9,5.9,5.9,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15291036.880733943,16.542777389911645,-3057586.9724770645,Prejuízo
5127,The Incredible Burt Wonderstone,2013,1.0,6.123233995736766e-17,100,32000000.0, English,6.131443494776828,5.9,5.9,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16019069.590643276,16.589290419930585,-2694380.701754386,Prejuízo
5128,Braven,2018,0.8660254037844387,-0.4999999999999998,94,5000000.0, English,5.996957671957673,5.9,5.9,5.9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,717915.1260504202,13.484106632199719,-3483765.5462184874,Prejuízo
5131,The Captive,2014,-0.5000000000000004,0.8660254037844384,112,12670000.0, English,6.103689458689459,5.9,6.0375,5.9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,667812.4223602484,13.411762608235792,-7201752.795031056,Prejuízo
5132,Southbound,2015,0.8660254037844386,0.5000000000000001,89,9830000.0, English,5.956111111111111,6.041666666666667,5.9,5.9,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,16320.689655172415,9.700188885907865,-6762989.655172414,Prejuízo
5133,Barbershop: The Next Cut,2016,-0.4999999999999997,-0.8660254037844388,111,20000000.0, English,6.032305657305658,5.8999999999999995,5.958333333333333,5.8999999999999995,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41529925.19083969,17.54192481427711,26262749.61832061,Lucro médio
5134,Planes: Fire & Rescue,2014,-1.0,-1.8369701987210297e-16,83,50000000.0, English,6.026018518518518,5.9,5.9,5.9,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,93891793.16770186,18.357653540653928,62835892.546583846,Lucro médio
5135,Ride Along 2,2016,0.49999999999999994,-0.8660254037844387,102,40000000.0, English,6.217178130511464,6.233333333333333,6.165,6.233333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95288027.48091602,18.37241473094133,64753676.33587786,Lucro médio
